areaId_natura_SE0210256|19.0
areaId_natura_SE0220509|13.0
areaId_natura_SE0210276|10.0
areaId_natura_SE0210282|15.0
areaId_natura_SE0230138|10.0
areaId_natura_SE0230171|10.0
areaId_natura_SE0230205|11.0
areaId_natura_SE0220028|18.0
areaId_natura_SE0220124|18.0
areaId_natura_SE0220129|18.0
areaId_natura_SE0220130|17.0
areaId_natura_SE0230234|13.0
areaId_natura_SE0220301|22.0
areaId_natura_SE0230310|18.0
areaId_natura_SE0220372|9.0
areaId_natura_SI5000028|13.0
areaId_natura_SE0220433|18.0
areaId_natura_SI5000031|13.0
areaId_natura_SE0230055|9.0
areaId_natura_SE0230158|11.0
areaId_natura_SE0230180|19.0
areaId_natura_SE0230266|15.0
areaId_natura_SE0230294|17.0
areaId_natura_SE0230321|20.0
areaId_natura_SE0230327|8.0
areaId_natura_SE0230354|15.0
areaId_natura_NL1000001|11.0
areaId_natura_NL1000020|16.0
areaId_natura_NL2003060|10.0
areaId_natura_NL2008001|14.0
areaId_natura_SE0330024|19.0
areaId_natura_NL3009006|11.0
areaId_natura_SE0330052|18.0
areaId_natura_SE0330068|15.0
areaId_natura_SE0330109|10.0
areaId_natura_SE0330127|10.0
areaId_natura_NL3009015|22.0
areaId_natura_SE0330158|9.0
areaId_natura_SE0330164|11.0
areaId_natura_SE0330166|9.0
areaId_natura_SE0330174|14.0
areaId_natura_SE0330186|11.0
areaId_natura_SE0330187|21.0
areaId_natura_SE0330195|18.0
areaId_natura_SE0330196|20.0
areaId_natura_SE0330200|18.0
areaId_natura_SE0330206|17.0
areaId_natura_SE0330214|18.0
areaId_natura_SE0330259|22.0
areaId_natura_SE0330263|12.0
areaId_natura_SE0330273|22.0
areaId_natura_SE0340017|19.0
areaId_natura_SE0340018|13.0
areaId_natura_SE0340083|18.0
areaId_natura_SE0340093|19.0
areaId_natura_SE0340097|14.0
areaId_natura_SE0340098|15.0
areaId_natura_SE0340099|18.0
areaId_natura_SE0340107|14.0
areaId_natura_SE0340110|18.0
areaId_natura_SE0340116|17.0
areaId_natura_SE0340170|10.0
areaId_natura_SE0340192|13.0
areaId_natura_SE0340199|16.0
areaId_natura_SE0410047|12.0
areaId_natura_SE0410092|14.0
areaId_natura_SE0410181|15.0
areaId_natura_SE0410211|13.0
areaId_natura_SE0410221|8.0
areaId_natura_SE0410224|9.0
areaId_natura_SE0410225|17.0
areaId_natura_SE0410231|12.0
areaId_natura_SE0420002|11.0
areaId_natura_SE0420130|8.0
areaId_natura_SE0420138|14.0
areaId_natura_SE0420275|11.0
areaId_natura_SE0420276|17.0
areaId_natura_SE0330032|22.0
areaId_natura_SE0330054|17.0
areaId_natura_SE0330062|15.0
areaId_natura_SE0330101|12.0
areaId_natura_SE0330106|18.0
areaId_natura_BG0000621|20.0
areaId_natura_SE0430095|12.0
areaId_natura_SE0330123|9.0
areaId_natura_SE0430099|9.0
areaId_natura_SE0330126|9.0
areaId_natura_SE0330143|19.0
areaId_natura_SE0330144|8.0
areaId_natura_SE0330176|9.0
areaId_natura_SE0510020|10.0
areaId_natura_SE0330179|17.0
areaId_natura_SE0330191|22.0
areaId_natura_SE0330205|13.0
areaId_natura_SE0330216|14.0
areaId_natura_SE0510048|12.0
areaId_natura_SE0330224|18.0
areaId_natura_SE0510050|19.0
areaId_natura_SE0510091|14.0
areaId_natura_BG0002044|11.0
areaId_natura_BG0002045|21.0
areaId_natura_SE0330264|22.0
areaId_natura_BG0002050|12.0
areaId_natura_SE0330272|22.0
areaId_natura_SE0340076|8.0
areaId_natura_SE0340087|14.0
areaId_natura_SE0340090|21.0
areaId_natura_SE0340094|15.0
areaId_natura_SE0340104|18.0
areaId_natura_SE0520012|8.0
areaId_natura_SE0340109|13.0
areaId_natura_SE0340114|19.0
areaId_natura_SE0520020|15.0
areaId_natura_SE0520025|12.0
areaId_natura_SE0340122|10.0
areaId_natura_SE0340127|15.0
areaId_natura_SE0110005|17.0
areaId_natura_SE0340152|12.0
areaId_natura_SE0520170|22.0
areaId_natura_SE0340155|15.0
areaId_natura_SE0520177|18.0
areaId_natura_SE0340171|15.0
areaId_natura_SE0410042|19.0
areaId_natura_SE0410046|10.0
areaId_natura_SE0410065|13.0
areaId_natura_SE0410066|21.0
areaId_natura_SE0410068|9.0
areaId_natura_SE0410089|10.0
areaId_natura_SE0410098|22.0
areaId_natura_SE0410113|18.0
areaId_natura_SE0410124|8.0
areaId_natura_SE0410128|15.0
areaId_natura_SE0410134|11.0
areaId_natura_SE0410155|15.0
areaId_natura_SE0410156|17.0
areaId_natura_SE0410157|20.0
areaId_natura_SE0410163|12.0
areaId_natura_SE0410188|11.0
areaId_natura_SE0410189|19.0
areaId_natura_SE0410205|8.0
areaId_natura_SE0630027|18.0
areaId_natura_SE0630092|20.0
areaId_natura_SE0630139|21.0
areaId_natura_CY3000006|19.0
areaId_natura_SE0630171|8.0
areaId_natura_CY4000001|14.0
areaId_natura_SE0630240|10.0
areaId_natura_SE0630261|11.0
areaId_natura_SE0630262|11.0
areaId_natura_SE0630263|12.0
areaId_natura_SE0710028|10.0
areaId_natura_SE0430063|14.0
areaId_natura_CY4000013|20.0
areaId_natura_SE0710042|14.0
areaId_natura_SE0710056|22.0
areaId_natura_SE0430147|19.0
areaId_natura_SE0430157|9.0
areaId_natura_SE0510058|14.0
areaId_natura_SE0510062|8.0
areaId_natura_SE0510064|11.0
areaId_natura_SE0710181|18.0
areaId_natura_SE0510067|19.0
areaId_natura_SE0710198|18.0
areaId_natura_CY6000008|14.0
areaId_natura_SE0710224|14.0
areaId_natura_SE0520034|22.0
areaId_natura_SE0520036|17.0
areaId_natura_SE0520147|8.0
areaId_natura_SE0520172|20.0
areaId_natura_SE0520188|17.0
areaId_natura_SE0810031|12.0
areaId_natura_SE0810076|19.0
areaId_natura_NL1000009|11.0
areaId_natura_SE0810365|13.0
areaId_natura_SE0810409|18.0
areaId_natura_NL2007001|13.0
areaId_natura_SE0630028|10.0
areaId_natura_SE0110082|16.0
areaId_natura_SE0630170|16.0
areaId_natura_SE0810519|9.0
areaId_natura_SE0820004|21.0
areaId_natura_NL3009016|11.0
areaId_natura_SE0110137|17.0
areaId_natura_SE0820108|11.0
areaId_natura_SE0630239|10.0
areaId_natura_SE0110147|18.0
areaId_natura_SE0110168|9.0
areaId_natura_NL9801080|19.0
areaId_natura_SE0630260|15.0
areaId_natura_SE0710016|15.0
areaId_natura_NL9802001|9.0
areaId_natura_SE0710057|8.0
areaId_natura_SE0820304|19.0
areaId_natura_NL9802012|12.0
areaId_natura_SE0820305|20.0
areaId_natura_SE0820306|9.0
areaId_natura_SE0710169|18.0
areaId_natura_SE0820312|21.0
areaId_natura_SE0820314|17.0
areaId_natura_SE0820317|15.0
areaId_natura_SE0820320|12.0
areaId_natura_SE0820323|19.0
areaId_natura_SE0820324|21.0
areaId_natura_SE0110240|22.0
areaId_natura_SE0820327|10.0
areaId_natura_SE0110241|21.0
areaId_natura_SE0710204|20.0
areaId_natura_SE0820724|21.0
areaId_natura_SE0820743|20.0
areaId_natura_SE0820748|19.0
areaId_natura_SE0710221|15.0
areaId_natura_SE0110260|10.0
areaId_natura_SE0110264|14.0
areaId_natura_SE0410010|21.0
areaId_natura_BG0000103|14.0
areaId_natura_SE0430093|18.0
areaId_natura_SE0110299|18.0
areaId_natura_SE0810491|17.0
areaId_natura_SE0820049|19.0
areaId_natura_SE0820052|8.0
areaId_natura_BG0000146|19.0
areaId_natura_SE0820703|21.0
areaId_natura_SE0110083|17.0
areaId_natura_SE0210152|22.0
areaId_natura_BG0000156|14.0
areaId_natura_SE0410043|20.0
areaId_natura_SE0410048|11.0
areaId_natura_SE0410053|12.0
areaId_natura_SE0430002|17.0
areaId_natura_SE0430088|22.0
areaId_natura_SE0430125|18.0
areaId_natura_SE0510177|11.0
areaId_natura_SE0520055|22.0
areaId_natura_SE0810001|20.0
areaId_natura_SE0810009|18.0
areaId_natura_SE0810010|19.0
areaId_natura_SE0810033|17.0
areaId_natura_SE0810035|18.0
areaId_natura_HR1000027|17.0
areaId_natura_HR1000030|18.0
areaId_natura_HR2000525|19.0
areaId_natura_SE0210212|20.0
areaId_natura_HR2000555|18.0
areaId_natura_SE0210227|13.0
areaId_natura_HR2000616|14.0
areaId_natura_SE0210228|18.0
areaId_natura_SE0210248|13.0
areaId_natura_SE0810453|17.0
areaId_natura_HR2000941|21.0
areaId_natura_HR2000943|15.0
areaId_natura_HR2000946|15.0
areaId_natura_HR2001021|18.0
areaId_natura_SE0210257|17.0
areaId_natura_HR2001036|15.0
areaId_natura_HR2001050|22.0
areaId_natura_SE0210286|10.0
areaId_natura_SE0210315|14.0
areaId_natura_HR2001259|19.0
areaId_natura_HR2001276|9.0
areaId_natura_SE0820300|15.0
areaId_natura_SE0820302|22.0
areaId_natura_SE0820307|9.0
areaId_natura_SE0820332|16.0
areaId_natura_HR2001337|8.0
areaId_natura_SE0820452|15.0
areaId_natura_HR2001362|11.0
areaId_natura_HR2001364|20.0
areaId_natura_HR2001422|17.0
areaId_natura_HR2001474|13.0
areaId_natura_HR2001477|13.0
areaId_natura_HR2001478|16.0
areaId_natura_SE0820742|17.0
areaId_natura_SE0820746|9.0
areaId_natura_SE0820749|14.0
areaId_natura_HR2001497|22.0
areaId_natura_SE0110087|13.0
areaId_natura_HR3000003|8.0
areaId_natura_HR3000007|12.0
areaId_natura_HR3000015|12.0
areaId_natura_HR3000034|19.0
areaId_natura_HR3000068|14.0
areaId_natura_HR3000070|22.0
areaId_natura_HR3000082|13.0
areaId_natura_HR3000086|10.0
areaId_natura_HR3000095|15.0
areaId_natura_HR3000097|15.0
areaId_natura_HR3000103|12.0
areaId_natura_HR3000104|19.0
areaId_natura_HR3000109|19.0
areaId_natura_HR3000110|20.0
areaId_natura_HR3000113|15.0
areaId_natura_HR3000121|10.0
areaId_natura_HR3000123|16.0
areaId_natura_HR3000125|11.0
areaId_natura_HR3000128|18.0
areaId_natura_HR3000135|22.0
areaId_natura_SE0810436|14.0
areaId_natura_HR3000152|20.0
areaId_natura_HR3000155|10.0
areaId_natura_SE0810441|15.0
areaId_natura_HR3000156|8.0
areaId_natura_HR3000166|15.0
areaId_natura_SE0220234|12.0
areaId_natura_HR3000170|8.0
areaId_natura_HR3000381|17.0
areaId_natura_HR3000419|8.0
areaId_natura_SE0820704|18.0
areaId_natura_HR3000431|13.0
areaId_natura_HR3000441|14.0
areaId_natura_HR3000446|19.0
areaId_natura_SE0210041|8.0
areaId_natura_HR3000454|19.0
areaId_natura_SE0210153|20.0
areaId_natura_HR3000464|8.0
areaId_natura_SE0210279|14.0
areaId_natura_HR3000465|9.0
areaId_natura_SE0230139|18.0
areaId_natura_HR3000467|11.0
areaId_natura_SE0230141|8.0
areaId_natura_HR3000474|11.0
areaId_natura_HR4000002|10.0
areaId_natura_HR4000007|19.0
areaId_natura_SE0230389|8.0
areaId_natura_HR4000015|21.0
areaId_natura_HR4000017|20.0
areaId_natura_HR4000024|13.0
areaId_natura_SE0410051|12.0
areaId_natura_HR5000022|13.0
areaId_natura_SE0430138|20.0
areaId_natura_HR5000031|9.0
areaId_natura_SE0520144|11.0
areaId_natura_HR5000037|20.0
areaId_natura_HR1000038|17.0
areaId_natura_HR2000950|9.0
areaId_natura_HR3000052|11.0
areaId_natura_HR3000198|10.0
areaId_natura_HR3000208|21.0
areaId_natura_HR3000470|19.0
areaId_natura_HR3000472|14.0
areaId_natura_HR1000023|22.0
areaId_natura_HR2000084|12.0
areaId_natura_HR2000165|12.0
areaId_natura_LV0508600|18.0
areaId_natura_HR2000526|12.0
areaId_natura_LV0521500|16.0
areaId_natura_HR2000888|17.0
areaId_natura_HR2000898|8.0
areaId_natura_HR2001010|13.0
areaId_natura_HR2001047|22.0
areaId_natura_SE0230142|18.0
areaId_natura_BG0000620|12.0
areaId_natura_BG0001004|12.0
areaId_natura_HR2001245|17.0
areaId_natura_BG0001007|17.0
areaId_natura_HR2001334|20.0
areaId_natura_LV0900700|16.0
areaId_natura_HR2001350|10.0
areaId_natura_BG0001500|10.0
areaId_natura_HR2001358|13.0
areaId_natura_HR2001367|20.0
areaId_natura_HR2001380|21.0
areaId_natura_SE0230192|20.0
areaId_natura_HR2001423|12.0
areaId_natura_HR2001427|14.0
areaId_natura_HR2001445|9.0
areaId_natura_HR2001463|21.0
areaId_natura_HR3000001|10.0
areaId_natura_HR3000010|11.0
areaId_natura_LTKLA0005|15.0
areaId_natura_HR3000012|20.0
areaId_natura_HR3000014|11.0
areaId_natura_HR3000020|15.0
areaId_natura_HR3000027|22.0
areaId_natura_HR3000028|12.0
areaId_natura_HR3000032|21.0
areaId_natura_HR3000033|19.0
areaId_natura_HR3000053|21.0
areaId_natura_LTPAL0001|19.0
areaId_natura_HR3000063|9.0
areaId_natura_HR3000065|17.0
areaId_natura_HR3000072|8.0
areaId_natura_SE0230261|18.0
areaId_natura_BG0002051|18.0
areaId_natura_BG0002060|15.0
areaId_natura_HR3000073|18.0
areaId_natura_HR3000074|13.0
areaId_natura_HR3000076|17.0
areaId_natura_HR3000081|8.0
areaId_natura_HR3000092|8.0
areaId_natura_HR3000093|21.0
areaId_natura_HR3000094|20.0
areaId_natura_HR3000100|20.0
areaId_natura_HR3000101|8.0
areaId_natura_HR3000105|18.0
areaId_natura_HR3000107|22.0
areaId_natura_HR3000111|11.0
areaId_natura_HR3000114|14.0
areaId_natura_HR3000115|20.0
areaId_natura_HR3000126|17.0
areaId_natura_HR3000127|21.0
areaId_natura_HR3000153|22.0
areaId_natura_HR3000154|19.0
areaId_natura_HR3000162|13.0
areaId_natura_HR3000163|15.0
areaId_natura_HR3000164|19.0
areaId_natura_HR3000417|10.0
areaId_natura_HR3000438|18.0
areaId_natura_HR3000440|18.0
areaId_natura_HR3000443|16.0
areaId_natura_HR3000445|16.0
areaId_natura_HR3000452|14.0
areaId_natura_HR3000453|16.0
areaId_natura_HR3000455|21.0
areaId_natura_HR3000458|17.0
areaId_natura_HR3000463|13.0
areaId_natura_HR4000001|14.0
areaId_natura_HR4000005|8.0
areaId_natura_LTKLAB010|15.0
areaId_natura_HR4000006|20.0
areaId_natura_LTPALB001|16.0
areaId_natura_HR4000009|14.0
areaId_natura_HR4000016|16.0
areaId_natura_HR4000018|15.0
areaId_natura_HR4000019|14.0
areaId_natura_SE0230372|16.0
areaId_natura_HR4000027|12.0
areaId_natura_HR4000028|17.0
areaId_natura_HR5000030|12.0
areaId_natura_SE0230394|14.0
areaId_natura_SE0230395|18.0
areaId_natura_HR3000038|9.0
areaId_natura_HR3000046|15.0
areaId_natura_HR3000051|9.0
areaId_natura_HR3000056|19.0
areaId_natura_HR3000058|16.0
areaId_natura_HR3000174|16.0
areaId_natura_HR3000177|8.0
areaId_natura_HR3000473|19.0
areaId_natura_BG0002082|18.0
areaId_natura_LV0536500|13.0
areaId_natura_LV0900100|16.0
areaId_natura_LV0900300|14.0
areaId_natura_LV0900400|16.0
areaId_natura_LTNER0005|10.0
areaId_natura_PLB990002|10.0
areaId_natura_PLB990003|11.0
areaId_natura_SE0110017|8.0
areaId_natura_LTSLUB001|11.0
areaId_natura_PLH220021|21.0
areaId_natura_PLH220032|12.0
areaId_natura_PLH220038|13.0
areaId_natura_PLH320019|12.0
areaId_natura_PLH320041|20.0
areaId_natura_SE0330049|16.0
areaId_natura_SE0330063|10.0
areaId_natura_SE0330116|8.0
areaId_natura_SE0330119|19.0
areaId_natura_DE1016392|22.0
areaId_natura_DE1251301|9.0
areaId_natura_DE1316301|20.0
areaId_natura_SE0330159|9.0
areaId_natura_DE1425330|9.0
areaId_natura_DE1526391|20.0
areaId_natura_DE1528391|8.0
areaId_natura_SE0330189|12.0
areaId_natura_DE1533301|14.0
areaId_natura_DE1627321|20.0
areaId_natura_DE1647303|8.0
areaId_natura_DE1652301|22.0
areaId_natura_DE1719391|17.0
areaId_natura_SE0330202|18.0
areaId_natura_SE0330217|12.0
areaId_natura_DE1747301|11.0
areaId_natura_DE1836301|22.0
areaId_natura_DE1838301|18.0
areaId_natura_DE1931391|18.0
areaId_natura_DE1934303|22.0
areaId_natura_PLB220003|20.0
areaId_natura_DE2031301|19.0
areaId_natura_DE2048301|18.0
areaId_natura_DE2222321|14.0
areaId_natura_DE2251301|13.0
areaId_natura_DE2306301|22.0
areaId_natura_DE2424302|21.0
areaId_natura_DE2507331|9.0
areaId_natura_SE0330265|8.0
areaId_natura_SE0340010|12.0
areaId_natura_SE0340016|13.0
areaId_natura_SE0340096|10.0
areaId_natura_SE0340100|8.0
areaId_natura_SE0340105|15.0
areaId_natura_SE0340106|22.0
areaId_natura_SE0340108|15.0
areaId_natura_PLH220052|17.0
areaId_natura_SE0340120|18.0
areaId_natura_SE0340160|20.0
areaId_natura_SE0340162|10.0
areaId_natura_SE0340168|21.0
areaId_natura_SE0340169|11.0
areaId_natura_SE0340181|9.0
areaId_natura_PLH320059|21.0
areaId_natura_DE0916392|17.0
areaId_natura_SE0340191|14.0
areaId_natura_SE0340208|13.0
areaId_natura_SE0410071|21.0
areaId_natura_SE0410088|18.0
areaId_natura_SE0410101|10.0
areaId_natura_SE0410114|12.0
areaId_natura_SE0410121|14.0
areaId_natura_SE0410148|9.0
areaId_natura_DE1003301|8.0
areaId_natura_SE0410151|17.0
areaId_natura_SE0110085|10.0
areaId_natura_DE1249301|21.0
areaId_natura_DE1315391|20.0
areaId_natura_DE1343301|21.0
areaId_natura_SE0110111|10.0
areaId_natura_DE1447302|16.0
areaId_natura_DE1447303|18.0
areaId_natura_DE1525331|18.0
areaId_natura_DE1540302|22.0
areaId_natura_DE1617301|20.0
areaId_natura_DE1631391|15.0
areaId_natura_DE1631392|19.0
areaId_natura_DE1631393|8.0
areaId_natura_DE1648302|11.0
areaId_natura_SE0110201|13.0
areaId_natura_DE1832329|21.0
areaId_natura_SE0110203|11.0
areaId_natura_DE1931301|22.0
areaId_natura_DE2016301|15.0
areaId_natura_SE0110225|16.0
areaId_natura_SE0110227|14.0
areaId_natura_SE0110228|16.0
areaId_natura_DE2117331|13.0
areaId_natura_SE0110249|9.0
areaId_natura_SE0110266|9.0
areaId_natura_SE0410158|15.0
areaId_natura_SE0110373|14.0
areaId_natura_SE0110385|10.0
areaId_natura_SE0410173|8.0
areaId_natura_SE0210045|19.0
areaId_natura_DE2507301|17.0
areaId_natura_SE0210222|17.0
areaId_natura_SE0410174|20.0
areaId_natura_SE0410187|19.0
areaId_natura_SE0210280|20.0
areaId_natura_SE0210313|11.0
areaId_natura_SE0210316|11.0
areaId_natura_SE0210322|22.0
areaId_natura_SE0220020|10.0
areaId_natura_SE0220126|22.0
areaId_natura_SE0220218|20.0
areaId_natura_SE0410226|19.0
areaId_natura_SE0420129|11.0
areaId_natura_SE0420134|20.0
areaId_natura_SE0420232|21.0
areaId_natura_SE0220431|8.0
areaId_natura_SE0220432|17.0
areaId_natura_SE0220439|20.0
areaId_natura_SE0220440|16.0
areaId_natura_SE0220511|22.0
areaId_natura_SE0230090|21.0
areaId_natura_SE0230126|14.0
areaId_natura_SE0430111|19.0
areaId_natura_SE0230135|10.0
areaId_natura_SE0230140|15.0
areaId_natura_SE0230151|14.0
areaId_natura_SE0230159|21.0
areaId_natura_SE0230212|9.0
areaId_natura_SE0510026|21.0
areaId_natura_SE0510082|19.0
areaId_natura_SE0510084|19.0
areaId_natura_SE0230236|10.0
areaId_natura_SE0520037|17.0
areaId_natura_SE0520042|17.0
areaId_natura_SE0520150|21.0
areaId_natura_SE0520175|14.0
areaId_natura_SE0520176|9.0
areaId_natura_SE0230328|17.0
areaId_natura_SE0230358|16.0
areaId_natura_SE0230370|20.0
areaId_natura_SE0520181|10.0
areaId_natura_SE0520186|14.0
areaId_natura_SE0520187|10.0
areaId_natura_SE0630026|13.0
areaId_natura_SE0630068|21.0
areaId_natura_DE1345301|20.0
areaId_natura_SE0630091|10.0
areaId_natura_SE0630155|20.0
areaId_natura_SE0630173|21.0
areaId_natura_SE0630178|14.0
areaId_natura_SE0630241|14.0
areaId_natura_DE1423491|16.0
areaId_natura_DE1649401|10.0
areaId_natura_DE2050404|21.0
areaId_natura_DE2213401|9.0
areaId_natura_DE2508401|16.0
